INCOME.GEO.id,INCOME.GEO.id2,INCOME.GEO.display-label,INCOME.HC01_EST_VC01,INCOME.HC01_MOE_VC01,INCOME.HC02_EST_VC01,INCOME.HC02_MOE_VC01,INCOME.HC03_EST_VC01,INCOME.HC03_MOE_VC01,INCOME.HC04_EST_VC01,INCOME.HC04_MOE_VC01,INCOME.HC01_EST_VC02,INCOME.HC01_MOE_VC02,INCOME.HC02_EST_VC02,INCOME.HC02_MOE_VC02,INCOME.HC03_EST_VC02,INCOME.HC03_MOE_VC02,INCOME.HC04_EST_VC02,INCOME.HC04_MOE_VC02,INCOME.HC01_EST_VC03,INCOME.HC01_MOE_VC03,INCOME.HC02_EST_VC03,INCOME.HC02_MOE_VC03,INCOME.HC03_EST_VC03,INCOME.HC03_MOE_VC03,INCOME.HC04_EST_VC03,INCOME.HC04_MOE_VC03,INCOME.HC01_EST_VC04,INCOME.HC01_MOE_VC04,INCOME.HC02_EST_VC04,INCOME.HC02_MOE_VC04,INCOME.HC03_EST_VC04,INCOME.HC03_MOE_VC04,INCOME.HC04_EST_VC04,INCOME.HC04_MOE_VC04,INCOME.HC01_EST_VC05,INCOME.HC01_MOE_VC05,INCOME.HC02_EST_VC05,INCOME.HC02_MOE_VC05,INCOME.HC03_EST_VC05,INCOME.HC03_MOE_VC05,INCOME.HC04_EST_VC05,INCOME.HC04_MOE_VC05,INCOME.HC01_EST_VC06,INCOME.HC01_MOE_VC06,INCOME.HC02_EST_VC06,INCOME.HC02_MOE_VC06,INCOME.HC03_EST_VC06,INCOME.HC03_MOE_VC06,INCOME.HC04_EST_VC06,INCOME.HC04_MOE_VC06,INCOME.HC01_EST_VC07,INCOME.HC01_MOE_VC07,INCOME.HC02_EST_VC07,INCOME.HC02_MOE_VC07,INCOME.HC03_EST_VC07,INCOME.HC03_MOE_VC07,INCOME.HC04_EST_VC07,INCOME.HC04_MOE_VC07,INCOME.HC01_EST_VC08,INCOME.HC01_MOE_VC08,INCOME.HC02_EST_VC08,INCOME.HC02_MOE_VC08,INCOME.HC03_EST_VC08,INCOME.HC03_MOE_VC08,INCOME.HC04_EST_VC08,INCOME.HC04_MOE_VC08,INCOME.HC01_EST_VC09,INCOME.HC01_MOE_VC09,INCOME.HC02_EST_VC09,INCOME.HC02_MOE_VC09,INCOME.HC03_EST_VC09,INCOME.HC03_MOE_VC09,INCOME.HC04_EST_VC09,INCOME.HC04_MOE_VC09,INCOME.HC01_EST_VC10,INCOME.HC01_MOE_VC10,INCOME.HC02_EST_VC10,INCOME.HC02_MOE_VC10,INCOME.HC03_EST_VC10,INCOME.HC03_MOE_VC10,INCOME.HC04_EST_VC10,INCOME.HC04_MOE_VC10,INCOME.HC01_EST_VC11,INCOME.HC01_MOE_VC11,INCOME.HC02_EST_VC11,INCOME.HC02_MOE_VC11,INCOME.HC03_EST_VC11,INCOME.HC03_MOE_VC11,INCOME.HC04_EST_VC11,INCOME.HC04_MOE_VC11,INCOME.HC01_EST_VC13,INCOME.HC01_MOE_VC13,INCOME.HC02_EST_VC13,INCOME.HC02_MOE_VC13,INCOME.HC03_EST_VC13,INCOME.HC03_MOE_VC13,INCOME.HC04_EST_VC13,INCOME.HC04_MOE_VC13,INCOME.HC01_EST_VC15,INCOME.HC01_MOE_VC15,INCOME.HC02_EST_VC15,INCOME.HC02_MOE_VC15,INCOME.HC03_EST_VC15,INCOME.HC03_MOE_VC15,INCOME.HC04_EST_VC15,INCOME.HC04_MOE_VC15,INCOME.HC01_EST_VC18,INCOME.HC01_MOE_VC18,INCOME.HC02_EST_VC18,INCOME.HC02_MOE_VC18,INCOME.HC03_EST_VC18,INCOME.HC03_MOE_VC18,INCOME.HC04_EST_VC18,INCOME.HC04_MOE_VC18,INCOME.HC01_EST_VC19,INCOME.HC01_MOE_VC19,INCOME.HC02_EST_VC19,INCOME.HC02_MOE_VC19,INCOME.HC03_EST_VC19,INCOME.HC03_MOE_VC19,INCOME.HC04_EST_VC19,INCOME.HC04_MOE_VC19,INCOME.HC01_EST_VC20,INCOME.HC01_MOE_VC20,INCOME.HC02_EST_VC20,INCOME.HC02_MOE_VC20,INCOME.HC03_EST_VC20,INCOME.HC03_MOE_VC20,INCOME.HC04_EST_VC20,INCOME.HC04_MOE_VC20,CTYNAME,YEAR
0500000US27021,27021,"Cass County, Minnesota",12876,608,8902,437,6952,283,3974,234,7.0,0.7,6.4,1.1,1.7,0.4,13.0,1.5,6.0,0.8,3.6,0.8,1.8,0.6,12.9,1.9,12.4,0.9,8.4,1.0,5.6,0.8,22.5,2.2,13.2,0.9,12.1,1.2,10.8,1.1,15.1,1.4,15.9,1.1,15.9,1.1,16.3,1.2,13.2,1.6,19.9,1.0,21.9,1.4,25.4,1.7,13.6,1.7,12.4,1.0,15.2,1.4,18.2,1.7,5.1,1.0,8.7,0.8,11.1,1.0,13.5,1.1,2.6,0.6,2.5,0.5,3.2,0.6,3.8,0.8,1.0,0.7,2.0,0.3,2.3,0.4,3.0,0.5,0.9,0.5,45567,1044,53818,1718,62441,1208,26010,1287,58336,1256,65803,1711,75571,1840,37411,1852,29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X),cass,2014
0500000US27023,27023,"Chippewa County, Minnesota",5050,173,3320,154,2677,160,1730,160,5.0,1.4,3.1,1.8,1.3,0.8,11.2,3.7,6.0,1.8,2.9,2.0,0.9,0.5,11.8,3.8,10.9,2.4,7.6,2.4,5.2,2.5,19.1,4.1,10.3,1.9,8.1,1.6,6.2,1.7,15.8,5.2,15.9,2.5,12.0,2.6,13.0,2.9,20.0,4.8,21.1,2.1,23.2,2.7,24.7,3.2,15.8,4.2,15.9,2.4,21.8,3.3,25.0,3.5,4.3,2.2,10.3,1.6,15.2,2.5,16.7,2.9,1.2,0.7,2.8,0.8,3.8,1.2,4.1,1.1,0.5,0.5,1.7,0.7,2.4,1.0,3.0,1.3,0.3,0.2,51523,2434,65441,4669,73769,3892,30579,3742,62204,2706,74988,3556,N,N,35437,2482,31.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.1,(X),chippewa,2014
0500000US27025,27025,"Chisago County, Minnesota",19757,264,14218,318,11825,334,5539,355,3.3,0.7,1.6,0.5,0.5,0.3,9.3,2.3,4.0,0.8,1.5,0.6,0.8,0.4,10.9,2.5,7.0,1.2,3.1,0.7,1.7,0.5,18.5,3.8,7.8,1.2,6.3,1.2,4.6,1.1,13.5,3.2,11.6,1.4,11.2,1.5,9.3,1.5,13.3,2.5,20.9,1.5,21.9,1.9,22.5,2.4,16.9,2.7,17.7,1.4,20.1,1.6,21.4,1.7,9.2,2.1,19.3,1.4,24.0,1.7,27.5,2.2,5.8,2.1,5.5,0.8,6.7,1.1,7.5,1.2,2.5,1.3,2.8,0.7,3.6,1.0,4.3,1.2,0.1,0.1,70223,1638,80166,2317,86091,3347,33392,2959,78527,2181,89683,2755,96839,3264,44938,3090,24.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.5,(X),chisago,2014
0500000US27027,27027,"Clay County, Minnesota",22545,337,14610,366,11501,400,7935,389,6.5,1.2,3.7,1.0,0.7,0.4,13.5,3.0,5.2,0.9,1.8,0.8,0.9,0.7,12.2,2.1,11.2,1.3,7.0,1.3,4.9,1.4,19.7,3.0,10.8,1.4,7.1,1.3,4.8,1.1,18.2,3.0,12.8,1.4,11.2,1.4,8.5,1.2,15.4,2.8,19.1,1.6,21.7,2.0,22.9,2.4,12.7,2.1,15.1,1.5,19.8,2.0,23.9,2.4,5.5,1.7,13.9,1.5,20.3,2.2,24.3,2.6,1.9,0.7,3.2,0.6,4.0,0.7,4.9,1.0,0.7,0.5,2.3,0.5,3.5,0.8,4.3,1.0,0.1,0.1,55582,2221,71777,2997,82266,2269,26954,1613,65794,1615,80646,2464,91284,2675,34573,1897,24.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X),clay,2014
0500000US27029,27029,"Clearwater County, Minnesota",3539,79,2450,76,1981,76,1089,86,8.4,1.3,5.6,1.3,2.1,0.8,16.5,2.9,6.8,1.1,3.3,1.2,1.9,0.9,15.8,2.8,12.9,1.3,9.1,1.3,8.3,1.5,20.3,3.0,11.3,1.3,10.9,1.7,9.0,1.5,12.9,2.7,15.2,1.7,15.4,1.8,16.7,2.0,13.7,3.5,21.3,1.8,24.9,2.3,26.8,2.7,12.9,3.3,11.3,1.6,14.4,1.9,16.9,2.2,4.5,1.9,9.7,1.2,12.7,1.6,13.9,1.8,2.0,1.2,1.5,0.4,2.1,0.5,2.6,0.6,0.0,1.6,1.5,0.6,1.6,0.7,1.9,0.7,1.3,1.1,45105,2162,53929,1594,60023,2792,22625,3536,55690,2776,63481,3159,N,N,36247,5311,30.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.9,(X),clearwater,2014
0500000US27031,27031,"Cook County, Minnesota",2627,290,1666,177,1393,128,961,180,6.2,3.4,2.0,2.9,0.0,1.2,13.6,5.2,7.8,2.6,1.3,1.1,0.9,1.0,19.0,6.7,11.0,2.7,8.4,3.0,8.9,3.3,16.5,5.4,8.9,2.4,9.2,2.5,6.7,2.3,9.5,6.3,13.7,2.8,13.6,3.6,11.1,3.6,17.1,5.5,21.0,3.2,25.6,4.9,28.2,5.5,11.7,3.9,11.1,2.1,11.8,2.6,13.5,2.9,7.2,3.2,13.3,3.3,18.9,4.8,21.0,5.1,2.1,2.0,3.7,1.8,4.9,2.5,5.1,3.0,1.5,1.3,3.3,1.7,4.1,2.5,4.6,2.9,1.9,1.9,51913,3102,63438,6529,68227,4433,25368,2676,68183,6071,81966,8607,N,N,39892,5493,32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.9,(X),cook,2014
0500000US27033,27033,"Cottonwood County, Minnesota",4855,134,3256,146,2676,121,1599,129,5.8,1.8,3.2,1.4,1.1,1.1,14.4,4.1,7.9,2.0,4.0,2.1,2.8,1.9,15.7,4.5,12.4,2.7,10.1,2.7,9.0,3.1,17.3,4.4,12.8,1.9,12.5,2.9,7.5,1.6,17.8,3.6,13.7,1.9,13.5,2.4,12.6,2.3,13.6,3.2,23.0,2.9,26.4,3.6,31.1,3.7,9.6,2.5,11.2,1.9,13.5,2.1,15.8,2.6,6.6,3.7,8.8,1.5,11.1,1.9,13.3,2.3,3.1,1.6,1.7,0.6,2.4,0.9,2.9,1.1,0.3,0.4,2.7,0.9,3.3,0.9,3.8,1.1,1.6,2.0,47350,4156,55330,3065,62599,2963,26461,3637,58946,2962,68420,3426,N,N,36672,5335,31.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.0,(X),cottonwood,2014
0500000US27035,27035,"Crow Wing County, Minnesota",26654,387,17750,373,14070,340,8904,384,6.2,0.8,3.5,0.9,1.3,0.5,13.4,1.8,5.8,0.8,2.9,0.8,1.1,0.3,12.3,1.7,12.4,1.0,7.4,1.0,5.3,0.9,21.7,2.2,11.0,1.0,9.5,1.1,8.1,1.1,14.6,2.1,15.3,0.9,15.9,1.1,15.6,1.2,14.4,2.1,21.8,1.2,24.9,1.8,26.7,2.0,14.2,1.8,12.2,1.0,15.8,1.3,18.2,1.5,4.6,1.0,10.4,0.9,13.9,1.3,16.2,1.5,2.8,0.9,2.4,0.4,3.0,0.5,3.7,0.6,0.9,0.9,2.5,0.5,3.1,0.6,3.9,0.8,1.1,0.4,49186,1477,60558,1534,67126,2012,26353,1346,63155,2017,74096,2835,82777,3507,39024,2464,25.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.8,(X),crow wing,2014
0500000US27037,27037,"Dakota County, Minnesota",155220,781,108210,1092,85190,1339,47010,951,3.5,0.3,2.2,0.3,0.6,0.2,7.3,0.7,2.9,0.3,1.4,0.3,0.9,0.2,6.7,0.8,6.5,0.4,4.1,0.4,2.0,0.3,13.2,1.0,7.0,0.4,4.9,0.4,2.9,0.3,13.1,0.9,11.2,0.5,9.0,0.5,6.9,0.5,16.8,1.0,19.0,0.6,17.6,0.7,16.0,0.7,21.5,1.1,15.5,0.6,16.9,0.7,18.2,0.8,11.0,1.0,19.2,0.6,23.8,0.8,27.8,1.0,7.7,0.8,8.5,0.4,10.9,0.6,13.2,0.8,2.0,0.4,6.8,0.3,9.3,0.4,11.4,0.5,0.8,0.2,74995,950,90387,1222,103819,1859,43439,1215,92577,1097,108039,1517,121765,1665,52553,1344,21.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.8,(X),dakota,2014
0500000US27039,27039,"Dodge County, Minnesota",7491,159,5509,217,4429,212,1982,180,3.0,0.9,1.9,0.9,0.4,0.3,6.3,2.3,3.8,1.0,1.0,0.4,0.2,0.2,12.4,3.5,7.7,1.5,3.4,1.1,2.8,1.2,20.4,4.5,8.5,1.3,7.1,1.4,5.5,1.3,14.4,3.8,12.4,1.7,11.9,2.2,8.7,2.0,15.4,3.8,19.8,2.1,19.6,2.2,18.9,2.7,18.6,4.7,18.7,2.2,21.8,2.6,24.3,3.0,8.9,3.6,19.0,1.9,23.9,2.3,28.4,2.7,2.4,0.9,4.6,1.0,6.0,1.2,7.1,1.5,0.6,0.4,2.6,0.5,3.3,0.6,3.7,0.8,0.6,0.4,68587,3237,80783,3940,88669,2898,33250,2436,78672,2796,90457,3431,N,N,41397,2939,24.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.0,(X),dodge,2014
0500000US27041,27041,"Douglas County, Minnesota",15639,318,10351,331,8876,296,5288,343,6.6,1.3,2.0,1.0,0.6,0.3,16.1,2.8,5.2,1.2,2.1,0.8,1.5,0.7,11.7,3.0,11.1,1.3,6.5,1.5,4.5,0.8,21.8,3.2,8.4,1.2,8.1,1.6,6.0,1.2,11.3,2.2,16.0,1.7,13.9,1.5,13.6,1.6,19.3,3.3,21.7,1.6,25.8,2.1,27.0,2.3,13.3,2.3,12.7,1.3,15.8,1.8,17.5,2.0,3.7,1.1,11.9,1.2,17.0,1.8,19.6,1.9,1.5,0.8,3.3,0.6,4.6,0.9,5.0,1.1,0.8,0.4,3.0,0.6,4.3,0.8,4.8,1.0,0.4,0.4,52485,1647,66731,2105,71865,1847,25183,1877,66132,2058,81424,3037,87681,3031,33349,1717,28.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X),douglas,2014
0500000US27043,27043,"Faribault County, Minnesota",6311,117,4158,147,3316,138,2153,142,7.5,1.5,5.2,1.7,1.7,0.9,13.2,3.4,6.7,1.3,2.9,1.2,2.1,1.3,14.3,2.8,11.2,1.4,8.4,1.2,6.0,1.2,17.6,3.0,12.9,1.5,9.3,1.5,6.8,1.1,20.4,3.7,15.3,1.6,16.4,2.0,16.1,2.1,13.8,2.6,20.1,1.8,23.1,2.1,25.1,2.4,13.1,3.0,12.5,1.2,16.8,1.8,20.4,2.1,2.6,1.1,9.4,1.2,12.7,1.6,15.6,2.0,2.7,1.1,2.0,0.5,3.0,0.8,3.6,1.0,0.2,0.2,2.3,1.0,2.1,0.7,2.6,0.8,2.0,2.2,45601,2355,57590,2257,65804,3223,27162,2174,58209,2255,67957,2698,N,N,35473,4299,28.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.9,(X),faribault,2014
0500000US27045,27045,"Fillmore County, Minnesota",8424,159,5698,131,4803,146,2726,151,6.2,0.9,2.6,0.7,1.7,0.5,14.9,2.3,6.2,0.8,2.4,0.7,1.4,0.5,15.0,2.3,9.4,0.9,6.2,1.1,4.2,0.7,16.4,2.2,11.4,1.2,9.5,1.3,7.6,1.0,16.9,2.4,15.3,1.3,14.5,1.4,14.1,1.4,16.1,2.5,20.4,1.2,22.8,1.5,23.7,1.5,14.2,2.0,14.0,1.1,18.4,1.6,20.4,1.7,3.7,1.0,12.6,1.0,17.4,1.3,19.8,1.6,1.9,0.8,2.9,0.5,3.9,0.7,4.5,0.9,0.6,0.4,1.7,0.4,2.3,0.5,2.6,0.6,0.3,0.3,51576,1811,65979,1612,71984,1986,26992,1733,63068,1871,76001,2162,81959,2084,33494,1783,24.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.9,(X),fillmore,2014
0500000US27047,27047,"Freeborn County, Minnesota",13077,219,8220,213,6371,205,4857,253,5.1,0.9,2.9,1.1,1.2,0.7,11.5,2.1,6.4,1.2,2.8,1.0,1.4,0.7,12.2,2.1,13.2,1.6,7.9,1.3,4.8,1.0,24.5,3.2,12.2,1.4,9.5,1.6,7.1,1.4,17.8,2.8,17.6,1.6,17.7,2.0,15.9,1.9,16.1,2.8,19.8,1.6,23.5,2.2,25.9,2.2,10.1,1.8,10.9,0.9,15.2,1.5,18.0,1.8,3.1,0.8,10.5,1.1,14.5,1.5,18.2,1.9,3.2,1.2,2.1,0.4,3.0,0.6,3.9,0.8,0.4,0.4,2.3,0.6,3.0,0.8,3.6,1.1,1.0,0.6,45569,2045,58960,1898,67832,2337,25576,1190,59843,2149,72854,2842,82240,3092,34984,2116,24.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.5,(X),freeborn,2014
0500000US27049,27049,"Goodhue County, Minnesota",18743,295,12601,335,10157,326,6142,369,5.2,0.9,2.7,0.9,0.5,0.2,10.9,2.1,5.0,0.9,1.8,0.6,0.6,0.2,11.1,2.5,10.9,1.3,6.2,1.2,4.4,1.2,21.2,3.4,9.5,1.2,7.3,1.4,4.5,1.0,16.1,2.7,13.9,1.4,13.3,1.7,12.0,1.7,15.9,2.8,17.7,1.5,20.2,1.8,20.5,2.0,11.5,2.4,14.0,1.2,18.2,1.5,21.1,1.7,3.9,1.1,15.9,1.4,20.4,1.7,24.6,2.0,5.7,1.5,5.0,0.9,6.1,1.2,7.3,1.4,2.7,1.4,3.0,0.5,3.9,0.6,4.6,0.8,1.0,0.9,57229,2663,73215,2409,83389,2426,29335,2377,73238,2888,84967,2529,N,N,46838,8869,24.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.3,(X),goodhue,2014
0500000US27051,27051,"Grant County, Minnesota",2576,96,1757,81,1433,68,819,80,4.9,1.1,2.8,1.1,0.8,0.5,11.2,2.4,4.8,1.1,2.2,0.9,1.6,0.9,10.7,2.8,11.3,1.7,8.8,2.2,7.5,2.3,19.9,3.9,12.8,1.8,11.6,2.2,9.7,1.9,16.2,3.9,16.5,1.9,14.3,2.4,14.6,2.5,17.9,4.0,20.2,1.8,22.6,2.3,23.0,2.4,15.1,3.6,14.8,1.8,18.6,2.3,20.3,2.4,5.0,2.1,10.1,1.8,12.7,2.4,15.1,2.7,3.4,1.6,2.2,0.7,3.1,1.0,3.8,1.2,0.2,0.5,2.3,0.6,3.4,0.9,3.6,1.1,0.1,0.4,49632,2271,60548,2847,65511,5032,28933,2486,62371,2803,73029,3745,N,N,36331,2542,28.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.0,(X),grant,2014
0500000US27053,27053,"Hennepin County, Minnesota",484868,1634,280638,2227,211344,2475,204230,2097,6.2,0.2,3.7,0.2,0.9,0.1,10.5,0.5,4.2,0.2,2.2,0.2,0.8,0.1,7.0,0.4,8.3,0.3,5.1,0.2,2.5,0.2,13.2,0.5,8.4,0.3,6.4,0.3,4.5,0.3,11.5,0.4,12.3,0.3,9.7,0.3,8.0,0.3,15.8,0.5,16.8,0.4,15.9,0.4,14.9,0.5,17.9,0.6,13.2,0.3,14.8,0.4,16.3,0.6,10.5,0.4,15.9,0.3,20.5,0.4,24.4,0.6,8.9,0.4,6.7,0.2,9.7,0.3,12.2,0.4,2.3,0.2,8.0,0.2,12.0,0.3,15.4,0.4,2.3,0.2,65033,563,85587,981,103487,1032,41926,585,91395,838,114425,1332,134731,1707,57184,938,21.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.4,(X),hennepin,2014
0500000US27055,27055,"Houston County, Minnesota",7862,161,5336,195,4402,164,2526,185,5.5,1.1,3.4,1.5,0.7,0.4,10.8,2.5,6.5,1.2,2.4,1.0,1.5,0.8,15.5,3.3,10.5,1.4,6.3,1.4,4.6,1.2,20.0,3.6,10.3,1.3,8.9,1.7,7.5,1.7,13.6,3.0,14.0,1.7,13.8,2.0,12.7,1.7,15.6,3.4,21.7,1.8,24.8,2.4,26.7,2.7,15.2,2.8,14.2,1.3,18.3,2.0,20.3,2.2,3.6,1.7,12.8,1.3,15.9,1.9,18.5,2.4,4.9,1.7,2.9,0.8,3.8,1.1,4.5,1.3,0.5,0.3,1.7,0.4,2.3,0.6,2.8,0.7,0.2,0.2,53359,3660,65000,2555,71384,1845,26250,1182,63358,1651,74111,2274,N,N,37176,2411,21.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.1,(X),houston,2014
0500000US27057,27057,"Hubbard County, Minnesota",8740,226,5982,195,5112,161,2758,184,6.0,1.0,2.7,0.8,1.2,0.6,14.1,2.6,6.2,0.9,1.7,0.5,1.2,0.5,16.4,3.1,11.8,1.2,9.8,1.3,7.7,1.1,16.5,2.6,11.9,1.2,10.5,1.3,9.6,1.4,15.0,2.5,17.9,1.3,18.4,1.5,17.7,1.6,17.4,2.9,20.6,1.4,23.7,1.8,25.3,2.0,12.2,2.5,12.0,1.2,15.0,1.6,16.6,1.7,5.3,1.9,9.9,1.1,13.1,1.6,14.7,1.8,2.2,0.8,2.6,0.5,3.4,0.7,3.9,0.8,0.5,0.3,1.3,0.3,1.7,0.4,2.0,0.5,0.4,0.3,46412,1488,57096,2336,62541,2067,27638,2485,58102,1745,68016,2175,73141,2374,34779,2238,29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.7,(X),hubbard,2014
0500000US27059,27059,"Isanti County, Minnesota",13958,232,10123,279,8110,281,3835,291,3.7,0.9,1.8,0.6,0.5,0.3,9.3,2.8,3.6,0.9,2.3,1.2,1.4,0.8,8.0,2.6,8.6,1.4,5.4,1.4,3.0,0.8,19.3,4.1,9.2,1.4,8.3,1.8,5.7,1.1,14.0,2.9,14.9,1.7,12.9,1.6,10.9,1.6,18.8,4.0,22.8,1.9,24.9,2.4,27.0,2.9,15.7,3.7,17.2,1.6,20.1,2.0,22.8,2.2,7.7,2.9,15.2,1.8,18.2,2.1,21.6,2.2,6.4,3.1,3.0,0.6,3.9,0.8,4.5,0.9,0.3,0.3,1.8,0.4,2.3,0.6,2.7,0.7,0.4,0.3,59588,2302,70113,2669,76612,2726,34664,2593,70150,2312,79177,3170,87142,3407,42249,3153,28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.2,(X),isanti,2014
0500000US27061,27061,"Itasca County, Minnesota",18821,377,12904,393,10396,385,5917,359,6.2,0.9,3.4,1.0,1.1,0.4,13.2,2.1,5.9,0.9,3.4,0.9,1.8,0.7,11.7,2.0,12.3,1.3,8.8,1.2,6.3,1.0,22.1,2.9,12.1,1.1,11.5,1.3,9.5,1.1,13.4,2.0,16.4,1.4,16.2,1.8,16.5,2.1,16.8,3.0,21.3,1.2,24.1,1.7,26.2,1.9,13.3,2.4,12.0,1.2,14.5,1.5,17.0,1.9,5.7,1.7,10.7,1.0,14.0,1.4,16.8,1.7,2.6,0.8,1.9,0.4,2.3,0.5,2.7,0.6,0.7,0.5,1.4,0.4,1.8,0.5,2.2,0.6,0.5,0.3,47122,1574,56673,1589,64053,2730,26594,1772,58443,1527,66957,2053,74484,2483,36943,2525,28.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X),itasca,2014
0500000US27063,27063,"Jackson County, Minnesota",4442,109,2962,134,2510,131,1480,134,6.4,1.6,2.3,1.7,0.4,0.2,15.1,4.8,4.9,1.4,2.9,1.3,1.1,0.5,10.4,3.8,12.0,1.9,10.4,2.4,8.8,2.5,18.7,4.6,10.8,2.3,6.7,1.7,5.8,1.7,18.0,5.4,14.9,2.2,13.8,2.4,13.9,2.6,14.6,3.6,20.8,2.3,23.8,2.9,25.5,3.3,14.2,3.7,13.1,1.7,16.8,2.3,19.2,2.7,5.1,2.6,10.2,1.6,13.7,2.0,15.8,2.4,3.7,2.3,3.5,1.1,4.8,1.7,4.1,1.3,0.1,0.2,3.3,0.9,4.9,1.4,5.4,1.8,0.1,0.2,50907,2373,64217,3131,69207,2699,28669,3659,64614,3018,78294,3997,N,N,34830,3123,27.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.8,(X),jackson,2014
0500000US27065,27065,"Kanabec County, Minnesota",6256,170,4272,180,3432,167,1984,147,4.8,0.8,3.8,0.9,1.0,0.3,10.4,2.1,6.3,1.1,4.9,1.4,2.3,1.0,11.8,2.4,14.7,1.7,9.7,1.9,8.4,1.9,24.3,3.5,10.1,1.3,9.5,1.4,8.0,1.5,11.7,3.3,17.0,1.6,17.0,1.9,16.3,2.1,16.7,3.4,22.7,1.9,24.4,2.5,27.4,2.7,16.4,3.0,11.3,1.5,13.0,1.9,15.2,2.2,6.0,3.2,9.3,1.3,13.1,1.7,15.8,2.0,1.4,0.8,2.7,0.6,3.3,0.9,4.0,1.1,0.7,0.7,1.0,0.4,1.2,0.4,1.5,0.5,0.5,0.5,46872,1852,54812,3005,62316,3067,27870,2672,56141,1825,63840,2408,71263,2584,35789,2582,28.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.5,(X),kanabec,2014
0500000US27067,27067,"Kandiyohi County, Minnesota",16885,251,11558,277,9370,243,5327,259,5.4,1.0,3.3,1.0,0.5,0.2,11.3,2.5,4.6,0.7,1.5,0.6,0.5,0.2,11.6,2.1,11.3,1.1,7.3,1.3,5.2,1.0,19.4,2.7,11.1,1.2,7.9,1.2,6.4,1.2,18.4,2.8,15.3,1.3,15.3,1.4,13.9,1.7,15.7,2.3,19.9,1.4,22.8,1.8,24.2,2.0,12.9,2.0,14.7,1.1,18.6,1.5,21.8,1.7,5.7,1.4,11.8,0.9,15.4,1.2,18.2,1.4,3.4,1.2,2.9,0.5,4.0,0.7,4.9,0.8,0.5,0.4,3.0,0.5,3.8,0.6,4.5,0.7,1.2,1.0,52043,1384,64575,2348,73961,2852,28699,1284,67818,1844,79974,2662,89436,3208,39856,2776,26.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.6,(X),kandiyohi,2014
